Date,Time,Latitude,Longitude,Depth,Magnitude,Location
31Oct 2017,11:35 PM,05.54,126.54,107,3.2,"110 km S 69° E of Jose Abad Santos (Davao 
			Occidental)"
31Oct 2017,10:25 PM,12.94,124.60,023,2.2,038km N 42° E of Biri (Northern Samar)
31Oct 2017,09:12 PM,13.09,120.87,001,2.3,"016 km N 83° E of Santa Cruz (Occidental 
			Mindoro)"
31Oct 2017,06:14 PM,08.54,123.87,008,2.6,026 km S 78° E of Dipolog City
31Oct 2017,03:45 PM,16.90,120.24,025,2.6,"015 km 
			N 72° W of Luna (La Union)"
31Oct 2017,11:14 AM,14.59,124.00,019,4.5,"062 km 
			N 17° W of Pandan (Cataduanes)"
31Oct 2017,11:11 AM,03.79,126.39,113,4.3,"209km S 29° E of Sarangani 
			(Davao Occidental)"
31Oct 2017,04:51 AM,04.88,124.37,105,3.2,126 km S 13° W of Kiamba (Sarangani)
31Oct 2017,01:49 AM,13.80,120.55,122,3.0,"010 km S 70° W of Calatagan 
			(Batangas)"
31Oct 2017,01:25 AM,13.72,120.52,093,3.1,017 km S 45° W of Calatagan (Batangas)
30Oct 2017,04:07 PM,19.04,121.30,009,2.0,032 km S 33° W of Calayan (Cagayan)
30Oct 2017,02:46 PM,09.96,126.25,011,2.7,"018km N 80° E of San Isidro (Surigao 
			Del Norte)"
30Oct 2017,02:11 PM,10.43,126.35,032,3.7,"055km N 34° E of Burgos (Surigao Del 
			Norte)"
30Oct 2017,09:15 AM,15.09,120.04,022,2.1,004 km N 44° W of San Felipe (Zambales)
30Oct 2017,07:10 AM,09.33,126.32,029,2.6,"016 km N 66° E of Cortes (Surigao Del 
			Sur)"
30Oct 2017,05:37 AM,05.88,127.31,102,3.0,"160 km S 58° E of Governor Generoso 
			(Davao Oriental)"
30Oct 2017,05:01 AM,13.84,120.52,115,4.1,012km N 84° W of Calatagan (Batangas)
30Oct 2017,02:26 AM,15.15,122.33,023,2.4,048 km N 06° W of Jomalig (Quezon)
30Oct 2017,01:09 AM,19.04,121.11,004,2.8,045 km S 54° W of Calayan (Cagayan)
30Oct 2017,12:32 AM,05.83,127.10,129,3.1,"146 km S 51° E of Governor Generoso 
			(Davao Oriental)"
29Oct 2017,10:48 PM,13.76,122.97,004,2.7,"001km S 33° W of Sipocot (Camarines 
			Sur)"
29Oct 2017,08:33 PM,08.42,125.67,066,2.1,"012 km S 46° W of San Luis (Agusan 
			Del Sur)"
29Oct 2017,06:47 PM,06.86,125.80,001,2.4,"023 km S 78° W of Lupon 
			(Davao Oriental)"
29Oct 2017,06:08 PM,07.15,125.43,023,2.5,"022 km N 63° W of Davao City (Davao 
			Del Sur)"
29Oct 2017,05:27 PM,07.51,125.60,035,3.5,"009km N 17° W of Santo Tomas (Davao Del 
			Norte)"
29Oct 2017,03:06 PM,16.32,120.88,015,3.4,005km S 20° W of Kayapa (Nueva Vizcaya)
29Oct 2017,02:47 PM,12.93,124.23,093,2.4,012 km N 87° E of Gubat (Sorsogon)
29Oct 2017,02:27 PM,03.81,125.96,034,3.4,"187 km S 17° E of Sarangani (Davao 
			Occidental)"
29Oct 2017,11:57 AM,06.61,125.94,037,3.3,016km S 72° W of Governor Generoso (Davao Oriental)
29Oct 2017,11:11 AM,13.26,124.02,035,1.8,014km N 56° W of Rapu-rapu (Albay)
29Oct 2017,07:39 AM,10.01,125.73,097,2.8,011km N 34° E of Cagdiano (Dinagat)
29Oct 2017,06:44 AM,13.22,123.63,032,2.1,014 km N 52° W of Legaspi City
29Oct 2017,05:55 AM,13.28,123.72,015,3.2,016 km N 03° W of Legaspi City
29Oct 2017,05:07 AM,09.23,123.26,009,2.4,005km N 12° W of Dauin (Negros Oriental)
29Oct 2017,03:15 AM,13.47,120.56,045,2.9,012 km N 60° E of Paluan (Occidental Mindoro)
29Oct 2017,01:48 AM,09.18,123.25,011,3.1,012 km S 09° W of Luzurriaga (Valencia) (Negros Oriental)
29Oct 2017,01:27 AM,14.09,120.39,083,2.6,029 km N 79° W of Lian (Batangas)
29Oct 2017,01:17 AM,09.23,123.26,011,2.1,004 km N 05° W of Dauin (Negros Oriental)
28Oct 2017,09:22 PM,06.50,126.61,002,2.2,062 km S 74° E of Governor Generoso (Davao Oriental)
28Oct 2017,09:07 PM,09.86,122.44,007,2.5,012 km N 16° E of Sipalay (Negros Occidental)
28Oct 2017,07:36 PM,17.19,120.09,020,2.5,038 km N 90° W of Candon City (Ilocos Sur)
28Oct 2017,02:54 PM,16.01,120.14,010,2.3,002 km S 34° W of Labrador (Pangasinan)
28Oct 2017,08:46 AM,15.98,119.72,027,2.3,017 km S 28° W of Agno (Pangasinan)
28Oct 2017,06:53 AM,15.77,121.53,002,3.0,004 km N 74° W of Baler (Aurora)
28Oct 2017,04:54 AM,13.73,125.20,010,2.6,091 km N 86° E of Baras (Catanduanes)
27Oct 2017,10:29 PM,06.94,126.05,031,3.3,005 km S 54° E of Banaybanay (Davao Oriental)
27Oct 2017,08:56 PM,09.73,122.25,024,2.7,018 km S 78° W of Sipalay (Negros Occidental)
27Oct 2017,02:18 PM,09.85,123.83,005,2.3,006 km N 31° E of Loon (Bohol)
27Oct 2017,11:16 AM,05.83,125.51,011,2.6,013 km S 64° W of Jose Abad Santos (Davao Occidental)
27Oct 2017,08:52 AM,10.06,125.38,001,2.1,018 km N 50° E of Pintuyan (Southern Leyte)
27Oct 2017,06:17 AM,13.32,123.76,018,2.1,003 km N 81° W of Malilipot(Albay)
27Oct 2017,05:49 AM,16.41,120.58,021,2.6,002 km N 58° W ofBaguio City (Benguet)
27Oct 2017,01:07 AM,09.76,124.77,001,3.0,021 km N 86° E ofAnda (Bohol)
26Oct 2017,11:45 PM,06.49,124.92,043,2.5,002 km N 60° E ofTampakan (South Cotabato)
26Oct 2017,11:36 PM,13.11,124.39,016,2.6,023 km N 75° E of Prieto Diaz (Sorsogon)
26Oct 2017,09:41 PM,12.04,125.21,004,2.4,026 km N 81° W ofCan-avid (Eastern Samar)
26Oct 2017,06:51 PM,17.16,121.50,034,2.2,013 km N 70° W ofRoxas (Isabela)
26Oct 2017,06:47 PM,17.07,121.54,024,2.3,009 km S 57° W ofRoxas (Isabela)
26Oct 2017,03:34 PM,10.44,126.44,021,3.3,062 km N 41° E ofBurgos (Surigao Del Norte)
26Oct 2017,01:35 PM,09.35,122.54,019,3.1,013 km S 16° W ofBasay (Negros Oriental)
26Oct 2017,05:37 AM,07.29,123.67,032,2.3,033 km S 58° E of Tabina(Zamboanga Del Sur)
26Oct 2017,04:49 AM,17.77,120.13,026,3.2,032 km N 55° W ofSan Ildefonso (Ilocos Sur)
26Oct 2017,03:35 AM,18.26,120.74,012,3.2,015 km N 62° W of Carasi(Ilocos Norte)
26Oct 2017,03:22 AM,13.99,120.60,128,2.2,008 km S 43° W ofLian (Batangas)
26Oct 2017,02:20 AM,19.08,121.25,011,2.1,032 km S 44° W ofCalayan (Cagayan)
26Oct 2017,12:47 AM,14.00,120.98,017,2.9,008 km S 40° E of Laurel(Batangas)
25Oct 2017,11:20 PM,19.06,122.24,002,2.3,068 km N 09° E ofSanta Ana (Cagayan)
25Oct 2017,09:27 PM,18.92,122.15,002,3.5,052 km N 01° E ofSanta Ana (Cagayan)
25Oct 2017,08:38 PM,18.98,122.33,009,2.5,062 km N 18° E ofSanta Ana (Cagayan)
25Oct 2017,08:05 PM,05.66,126.47,146,3.2,097 km S 75° E ofJose Abad Santos (Davao Occidental)
25Oct 2017,08:03 PM,18.85,121.99,010,2.5,047 km N 19° W of Santa Ana (Cagayan)
25Oct 2017,06:10 PM,13.25,122.14,011,2.5,011 km S 37° E of Torrijos (Marinduque)
25Oct 2017,03:18 PM,13.65,120.55,107,3.0,022 km S 25° W of Calatagan (Batangas)
25Oct 2017,11:44 AM,15.98,120.04,014,2.5,011 km S 32° W of Dasol (Pangasinan)
25Oct 2017,11:25 AM,10.08,122.34,009,2.0,039 km N 55° W of Cauayan (Negros Occidental)
